DB;100;seq;LIKEE;100;1;117007733;437771
DB;200;seq;LIKEE;100;1;119749742;464596
DB;500;seq;LIKEE;100;1;121439206;670354
DB;1000;seq;LIKEE;100;2;103976899;930632
DB;2000;seq;LIKEE;100;11;117177939;851855
DB;5000;seq;LIKEE;100;11;84344085;1697383
DB;7500;seq;LIKEE;100;11;107674432;1918852
DB;10000;seq;LIKEE;100;12;110429646;2315668
DB;15000;seq;LIKEE;100;111;110140937;4180638
DB;20000;seq;LIKEE;100;111;109453417;5275499
DB;25000;seq;LIKEE;100;111;86345625;5796497
DB;30000;seq;LIKEE;100;111;85718758;7384205
DB;40000;seq;LIKEE;100;111;93804740;8651871
DB;50000;seq;LIKEE;100;111;86855307;10510258
DB;75000;seq;LIKEE;100;111;107078415;14508053
DB;100000;seq;LIKEE;100;112;107270410;19169143
DB;150000;seq;LIKEE;100;1111;126252352;32474763
DB;200000;seq;LIKEE;100;1111;160461757;45035993
DB;250000;seq;LIKEE;100;1111;159144983;53520336
DB;500000;seq;LIKEE;100;1111;194553184;101098931
