JAVA;100;seq;LIKEE;10;2;386920;107060
JAVA;200;seq;LIKEE;10;11;417365;127408
JAVA;500;seq;LIKEE;10;11;704273;150688
JAVA;1000;seq;LIKEE;10;12;1062597;531153
JAVA;2000;seq;LIKEE;10;111;2396966;732733
JAVA;5000;seq;LIKEE;10;111;3757520;2021775
JAVA;7500;seq;LIKEE;10;111;7202435;3474965
JAVA;10000;seq;LIKEE;10;112;5291166;4003779
JAVA;15000;seq;LIKEE;10;1111;7003685;5049945
JAVA;20000;seq;LIKEE;10;1111;10124042;7333674
JAVA;25000;seq;LIKEE;10;1111;11139365;6792161
JAVA;30000;seq;LIKEE;10;1111;12777718;8021671
JAVA;40000;seq;LIKEE;10;1111;17106933;10800453
JAVA;50000;seq;LIKEE;10;1111;20034979;11897968
JAVA;75000;seq;LIKEE;10;1111;30531427;19327354
JAVA;100000;seq;LIKEE;10;1112;35561821;27270530
JAVA;150000;seq;LIKEE;10;11111;45055330;40066695
JAVA;200000;seq;LIKEE;10;11111;59118888;53015867
JAVA;250000;seq;LIKEE;10;11111;73277302;65529116
JAVA;500000;seq;LIKEE;10;11111;156272998;130886213
JAVA;1000000;seq;LIKEE;10;11112;268158027;258192414
