DB;100;seq;LIKEE;1000;0;117540939;275990
DB;200;seq;LIKEE;1000;0;119862807;290569
DB;500;seq;LIKEE;1000;0;113068935;366594
DB;1000;seq;LIKEE;1000;1;121191221;628050
DB;2000;seq;LIKEE;1000;1;115956552;699454
DB;5000;seq;LIKEE;1000;1;111489579;1638241
DB;7500;seq;LIKEE;1000;1;108227909;2181867
DB;10000;seq;LIKEE;1000;2;109329335;2585649
DB;15000;seq;LIKEE;1000;11;116380948;3280464
DB;20000;seq;LIKEE;1000;11;114175951;4262561
DB;25000;seq;LIKEE;1000;11;109376988;5342874
DB;30000;seq;LIKEE;1000;11;110422048;5619898
DB;40000;seq;LIKEE;1000;11;90646028;7463874
DB;50000;seq;LIKEE;1000;11;96458761;9632856
DB;75000;seq;LIKEE;1000;11;118105992;14109797
DB;100000;seq;LIKEE;1000;12;119298484;17746678
DB;150000;seq;LIKEE;1000;111;127819672;27656447
