DB;100;seq;LIKEE;1000;0;90143302;297693
DB;200;seq;LIKEE;1000;0;82583418;287246
DB;500;seq;LIKEE;1000;0;85277525;339670
DB;1000;seq;LIKEE;1000;1;81127914;818208
DB;2000;seq;LIKEE;1000;1;83283734;1135138
DB;5000;seq;LIKEE;1000;1;109100974;1239510
DB;7500;seq;LIKEE;1000;1;84824256;1743226
DB;10000;seq;LIKEE;1000;2;87077872;1978256
DB;15000;seq;LIKEE;1000;11;100767570;3263197
DB;20000;seq;LIKEE;1000;11;85353987;4133704
DB;25000;seq;LIKEE;1000;11;82759635;4907848
DB;30000;seq;LIKEE;1000;11;88734177;6146064
DB;40000;seq;LIKEE;1000;11;86331117;7377140
DB;50000;seq;LIKEE;1000;11;88470374;9144107
DB;75000;seq;LIKEE;1000;11;111743697;13534612
