JAVA;100;seq;LIKEE;10;2;854691;68664
JAVA;200;seq;LIKEE;10;11;427004;129270
JAVA;500;seq;LIKEE;10;11;753028;261799
JAVA;1000;seq;LIKEE;10;12;1432148;287962
JAVA;2000;seq;LIKEE;10;111;1874554;1145325
JAVA;5000;seq;LIKEE;10;111;3839439;1962631
JAVA;7500;seq;LIKEE;10;111;4599896;2672647
JAVA;10000;seq;LIKEE;10;112;6199375;4160678
JAVA;15000;seq;LIKEE;10;1111;7010828;4932306
JAVA;20000;seq;LIKEE;10;1111;9992002;6390883
JAVA;25000;seq;LIKEE;10;1111;10146021;6416159
JAVA;30000;seq;LIKEE;10;1111;13698694;9613667
JAVA;40000;seq;LIKEE;10;1111;18759028;11621566
JAVA;50000;seq;LIKEE;10;1111;19493290;11570250
JAVA;75000;seq;LIKEE;10;1111;29639820;17897551
