DB;100;seq;LIKEE;1000;0;161856909;330698
DB;200;seq;LIKEE;1000;0;83507500;340384
DB;500;seq;LIKEE;1000;0;86541751;376967
DB;1000;seq;LIKEE;1000;1;91886107;556769
DB;2000;seq;LIKEE;1000;1;111953177;650574
DB;5000;seq;LIKEE;1000;1;107857799;1338397
DB;7500;seq;LIKEE;1000;1;109671788;2383130
DB;10000;seq;LIKEE;1000;2;98025742;2457992
DB;15000;seq;LIKEE;1000;11;111000948;3679404
DB;20000;seq;LIKEE;1000;11;109587866;4451248
DB;25000;seq;LIKEE;1000;11;122622495;4825428
DB;30000;seq;LIKEE;1000;11;111964910;5664020
DB;40000;seq;LIKEE;1000;11;113519696;7850444
DB;50000;seq;LIKEE;1000;11;132887608;9343303
DB;75000;seq;LIKEE;1000;11;109627155;13431374
DB;100000;seq;LIKEE;1000;12;113419635;18877162
DB;150000;seq;LIKEE;1000;111;148099394;27399442
DB;200000;seq;LIKEE;1000;111;132563173;39298284
DB;250000;seq;LIKEE;1000;111;147781467;49045972
DB;500000;seq;LIKEE;1000;111;192383653;95752593
DB;1000000;seq;LIKEE;1000;112;295290935;190755154
