DB;100;seq;LIKEE;10;2;89315906;547269
DB;200;seq;LIKEE;10;11;82500599;1380533
DB;500;seq;LIKEE;10;11;79120281;2426432
DB;1000;seq;LIKEE;10;12;90712030;814543
DB;2000;seq;LIKEE;10;111;117534767;2074274
DB;5000;seq;LIKEE;10;111;85764409;2785718
DB;7500;seq;LIKEE;10;111;113144834;3146952
DB;10000;seq;LIKEE;10;112;111736710;3597836
DB;15000;seq;LIKEE;10;1111;115735302;12876136
DB;20000;seq;LIKEE;10;1111;129631973;12197823
DB;25000;seq;LIKEE;10;1111;125920712;13855179
DB;30000;seq;LIKEE;10;1111;126004184;13392791
DB;40000;seq;LIKEE;10;1111;105066916;14644369
DB;50000;seq;LIKEE;10;1111;110513125;15759309
DB;75000;seq;LIKEE;10;1111;134693085;19884257
DB;100000;seq;LIKEE;10;1112;150306011;26866625
DB;150000;seq;LIKEE;10;11111;324569646;87349197
DB;200000;seq;LIKEE;10;11111;239298072;98309257
DB;250000;seq;LIKEE;10;11111;200389197;110419108
