1024;100;seq;LIKEE;1000;0;279040722;362715;86356129;37278104;3430
1024;100;seq;LIKEE;1000;0;273507340;396149;85486997;28079578;3489
1024;100;seq;LIKEE;1000;0;258927082;381805;85625929;29500963;3195
1024;100;seq;LIKEE;1000;0;294526949;412140;91182593;16410858;3196
1024;100;seq;LIKEE;1000;0;261870793;412943;93502609;16343507;3855
1024;500;seq;LIKEE;1000;0;294565415;1521368;99575289;51080179;2742
1024;500;seq;LIKEE;1000;0;302929474;1025577;96184485;43727385;3153
1024;500;seq;LIKEE;1000;0;294948475;951953;105159380;46344738;2576
1024;500;seq;LIKEE;1000;0;287862843;5795582;71251996;49252139;2801
1024;500;seq;LIKEE;1000;0;290161707;1451464;80006658;56310119;3002
1024;1000;seq;LIKEE;1000;1;372335909;1602028;92181000;66027787;279855
1024;1000;seq;LIKEE;1000;1;352025082;1100532;65489453;69130442;307012
1024;1000;seq;LIKEE;1000;1;294939424;2047428;87290084;104124224;485415
1024;1000;seq;LIKEE;1000;1;274255270;1041639;83462734;64220543;397471
1024;1000;seq;LIKEE;1000;1;294205598;1194541;77059050;70767707;326465
1024;2000;seq;LIKEE;1000;1;248486329;1873210;86059799;95256816;261051
1024;2000;seq;LIKEE;1000;1;248730622;2238420;77594320;91181047;270464
1024;2000;seq;LIKEE;1000;1;250498846;1893027;85243842;94482598;600037
1024;2000;seq;LIKEE;1000;1;249876150;1963498;86697787;95531707;262922
1024;2000;seq;LIKEE;1000;1;253361040;1815536;94085947;86552061;230985
1024;5000;seq;LIKEE;1000;1;283617625;5637148;101026594;113345639;298779
1024;5000;seq;LIKEE;1000;1;294988241;2852072;95451307;112884905;319526
1024;5000;seq;LIKEE;1000;1;316903972;2772574;99413399;117669901;270183
1024;5000;seq;LIKEE;1000;1;279758477;2761040;99253768;118369022;232109
1024;5000;seq;LIKEE;1000;1;272220621;3601941;94573733;122192729;622024
1024;7500;seq;LIKEE;1000;1;317567667;4007814;90628844;137192232;365681
1024;7500;seq;LIKEE;1000;1;294187502;7779125;97088161;148955103;600456
1024;7500;seq;LIKEE;1000;1;287952607;6659554;102214823;166834631;341765
1024;7500;seq;LIKEE;1000;1;299071353;7140845;103659057;154222241;2808732
1024;7500;seq;LIKEE;1000;1;358581543;4348081;94800763;143569810;260963
1024;10000;seq;LIKEE;1000;2;320693413;6239014;98635038;149304479;1242891
1024;10000;seq;LIKEE;1000;2;391367336;5248125;87137496;169470394;324346
1024;10000;seq;LIKEE;1000;2;342928524;6007192;98457603;142935372;6710225
1024;10000;seq;LIKEE;1000;2;324658334;6082867;100434277;141030961;1686153
1024;10000;seq;LIKEE;1000;2;316955074;5953111;97657582;151495542;473836
1024;20000;seq;LIKEE;1000;11;361334062;9240109;99179779;228252181;1956426
1024;20000;seq;LIKEE;1000;11;359384053;9213914;95014210;240661934;153378
1024;20000;seq;LIKEE;1000;11;336272958;9793985;105390220;251874074;554244
1024;20000;seq;LIKEE;1000;11;324601585;8915591;103841586;242865576;495375
1024;20000;seq;LIKEE;1000;11;299846548;9042326;100234906;235966817;307898
1024;30000;seq;LIKEE;1000;11;396563493;12679908;102522502;409209923;442835
1024;30000;seq;LIKEE;1000;11;327586498;13024989;101226391;410499619;1983461
1024;30000;seq;LIKEE;1000;11;349582259;12839139;125223046;356506713;1508984
1024;30000;seq;LIKEE;1000;11;361776137;13157459;105840476;381714932;1858217
1024;30000;seq;LIKEE;1000;11;367164342;13010838;120772562;345987010;1295192
1024;50000;seq;LIKEE;1000;11;534541231;19990218;93821482;1173106791;459368
1024;50000;seq;LIKEE;1000;11;433201939;19617894;114048111;1157477339;1769698
1024;50000;seq;LIKEE;1000;11;486028303;24512244;124777945;1024784438;5085153
1024;50000;seq;LIKEE;1000;11;454279631;19051828;109103421;1150450532;332960
1024;50000;seq;LIKEE;1000;11;417218389;21991640;97815710;1130649465;548161
1024;75000;seq;LIKEE;1000;11;581401164;29495882;128715520;1655585629;693895
1024;75000;seq;LIKEE;1000;11;492718129;29419868;126721607;1636280299;744154
1024;75000;seq;LIKEE;1000;11;474556979;28652740;105870062;1732453174;286637
1024;75000;seq;LIKEE;1000;11;564446551;29119617;151551595;1847151661;5226331
1024;75000;seq;LIKEE;1000;11;547232924;31863401;98182896;1680247993;2231850
1024;100000;seq;LIKEE;1000;12;695250482;34395479;131819321;1963325508;657016
1024;100000;seq;LIKEE;1000;12;660823486;50598465;133240898;1887211771;344484
1024;100000;seq;LIKEE;1000;12;750291522;34842184;132037504;1711232570;579993
1024;100000;seq;LIKEE;1000;12;741715942;35955081;93498282;1727191127;275077
1024;100000;seq;LIKEE;1000;12;659404819;37184205;159303655;1624170439;745992
1024;200000;seq;LIKEE;1000;111;1236769083;70251881;145636952;3330547159;2463965
1024;200000;seq;LIKEE;1000;111;1193353515;60600338;173002750;2460097269;1084808
1024;200000;seq;LIKEE;1000;111;1110483535;57024659;193829043;2463963902;3731173
1024;200000;seq;LIKEE;1000;111;1153444568;59183588;180555028;2425263251;1403054
1024;200000;seq;LIKEE;1000;111;1139532622;58909039;160572854;2382340305;1173708
1024;250000;seq;LIKEE;1000;111;2039875929;70099837;120206815;4385984802;1048716
1024;250000;seq;LIKEE;1000;111;1969584845;70923896;217578036;4074178505;835858
1024;250000;seq;LIKEE;1000;111;1921932938;72732696;192413388;3867493497;3950796
1024;250000;seq;LIKEE;1000;111;1950199461;72085704;215811537;4249461472;1030346
1024;250000;seq;LIKEE;1000;111;2227106683;71589015;184631798;4064532433;941911
