DB;100;seq;LIKEE;1000;0;80302252;521334
DB;200;seq;LIKEE;1000;0;104742121;323038
DB;500;seq;LIKEE;1000;0;107979857;971477
DB;1000;seq;LIKEE;1000;1;133268997;990955
DB;2000;seq;LIKEE;1000;1;154515801;1169816
DB;5000;seq;LIKEE;1000;1;124695624;1747164
DB;7500;seq;LIKEE;1000;1;105141489;3007689
DB;10000;seq;LIKEE;1000;2;107744987;3752138
DB;15000;seq;LIKEE;1000;11;111708554;3961552
DB;20000;seq;LIKEE;1000;11;109628249;4751254
DB;25000;seq;LIKEE;1000;11;116566601;7686022
DB;30000;seq;LIKEE;1000;11;162014718;6786635
DB;40000;seq;LIKEE;1000;11;118104690;9584778
DB;50000;seq;LIKEE;1000;11;137847156;11413705
DB;75000;seq;LIKEE;1000;11;135328541;16181608
DB;100000;seq;LIKEE;1000;12;136012922;19989586
DB;150000;seq;LIKEE;1000;111;149673530;31657636
DB;200000;seq;LIKEE;1000;111;165150348;45959873
DB;250000;seq;LIKEE;1000;111;175512457;59652040
DB;500000;seq;LIKEE;1000;111;185811694;108118734
