JAVA;100;seq;LIKEE;1000;0;581010;71889
JAVA;200;seq;LIKEE;1000;0;629439;122384
JAVA;500;seq;LIKEE;1000;0;999798;369694
JAVA;1000;seq;LIKEE;1000;1;1551193;776140
JAVA;2000;seq;LIKEE;1000;1;1900097;1729404
JAVA;5000;seq;LIKEE;1000;1;4319037;2811248
JAVA;7500;seq;LIKEE;1000;1;10685439;4925801
JAVA;10000;seq;LIKEE;1000;2;7764290;5182744
JAVA;15000;seq;LIKEE;1000;11;11135790;6599884
JAVA;20000;seq;LIKEE;1000;11;10602516;10143619
JAVA;25000;seq;LIKEE;1000;11;13142132;9589974
JAVA;30000;seq;LIKEE;1000;11;15608620;14336152
JAVA;40000;seq;LIKEE;1000;11;26781237;14437617
JAVA;50000;seq;LIKEE;1000;11;31683596;17464424
JAVA;75000;seq;LIKEE;1000;11;35501805;26160016
JAVA;100000;seq;LIKEE;1000;12;44200953;36828673
JAVA;150000;seq;LIKEE;1000;111;65442157;55336241
JAVA;200000;seq;LIKEE;1000;111;97811932;71705727
JAVA;250000;seq;LIKEE;1000;111;103923383;89552258
JAVA;500000;seq;LIKEE;1000;111;224473270;179174238
JAVA;1000000;seq;LIKEE;1000;112;443823478;414045107
