JAVA;100;seq;LIKEE;10;2;493818;78849
JAVA;200;seq;LIKEE;10;11;529669;123864
JAVA;500;seq;LIKEE;10;11;719080;315441
JAVA;1000;seq;LIKEE;10;12;1079653;384767
JAVA;2000;seq;LIKEE;10;111;3122380;1141293
JAVA;5000;seq;LIKEE;10;111;2926586;2341629
JAVA;7500;seq;LIKEE;10;111;6053283;3519595
JAVA;10000;seq;LIKEE;10;112;5496711;4262212
JAVA;15000;seq;LIKEE;10;1111;8413646;4805346
JAVA;20000;seq;LIKEE;10;1111;9012566;6277677
JAVA;25000;seq;LIKEE;10;1111;19370490;6846918
JAVA;30000;seq;LIKEE;10;1111;13783359;7938546
JAVA;40000;seq;LIKEE;10;1111;17456382;10690408
JAVA;50000;seq;LIKEE;10;1111;22617406;15926766
JAVA;75000;seq;LIKEE;10;1111;27350349;20831171
JAVA;100000;seq;LIKEE;10;1112;35045907;28215065
JAVA;150000;seq;LIKEE;10;11111;46977791;40978107
JAVA;200000;seq;LIKEE;10;11111;79318611;57673307
JAVA;250000;seq;LIKEE;10;11111;71941512;67858324
JAVA;500000;seq;LIKEE;10;11111;133903623;132920830
