JAVA;100;seq;LIKEE;10;2;462106;57217
JAVA;200;seq;LIKEE;10;11;556485;132927
JAVA;500;seq;LIKEE;10;11;735868;273234
JAVA;1000;seq;LIKEE;10;12;1023919;546904
JAVA;2000;seq;LIKEE;10;111;1869141;837871
JAVA;5000;seq;LIKEE;10;111;3972439;2272676
JAVA;7500;seq;LIKEE;10;111;4365096;3172169
JAVA;10000;seq;LIKEE;10;112;6386334;4134316
JAVA;15000;seq;LIKEE;10;1111;6840627;4667495
JAVA;20000;seq;LIKEE;10;1111;10858542;6706510
JAVA;25000;seq;LIKEE;10;1111;10127901;7060356
JAVA;30000;seq;LIKEE;10;1111;13906574;8683365
JAVA;40000;seq;LIKEE;10;1111;17899134;11158092
JAVA;50000;seq;LIKEE;10;1111;20493980;13004721
JAVA;75000;seq;LIKEE;10;1111;30928252;21137538
