DB;100;seq;LIKEE;10;2;90722362;680350
DB;200;seq;LIKEE;10;11;110346817;985997
DB;500;seq;LIKEE;10;11;106689779;1790999
DB;1000;seq;LIKEE;10;12;106471521;1482524
DB;2000;seq;LIKEE;10;111;84171413;2306832
DB;5000;seq;LIKEE;10;111;86844478;2907760
DB;7500;seq;LIKEE;10;111;90206746;2976210
DB;10000;seq;LIKEE;10;112;118806588;3610022
DB;15000;seq;LIKEE;10;1111;130810386;11506708
DB;20000;seq;LIKEE;10;1111;99169857;12313313
DB;25000;seq;LIKEE;10;1111;133320511;13473756
DB;30000;seq;LIKEE;10;1111;126758771;13710167
DB;40000;seq;LIKEE;10;1111;136537553;16214938
DB;50000;seq;LIKEE;10;1111;125062269;17825979
DB;75000;seq;LIKEE;10;1111;145206871;19970143
DB;100000;seq;LIKEE;10;1112;137246309;33364931
DB;150000;seq;LIKEE;10;11111;208755964;95590558
DB;200000;seq;LIKEE;10;11111;182951803;100802326
DB;250000;seq;LIKEE;10;11111;196390170;106288906
DB;500000;seq;LIKEE;10;11111;338071642;163093318
DB;1000000;seq;LIKEE;10;11112;414452665;246933529
