1024;100;seq;LIKEE;1;350889186;
1024;100;seq;LIKEE;1;371520957;
1024;100;seq;LIKEE;1;344761946;
1024;100;seq;LIKEE;1;370847394;
1024;100;seq;LIKEE;1;392948533;
1024;500;seq;LIKEE;1;385959804;
1024;500;seq;LIKEE;1;375954240;
1024;500;seq;LIKEE;1;374519610;
1024;500;seq;LIKEE;1;328048456;
1024;500;seq;LIKEE;1;368403923;
1024;1000;seq;LIKEE;1;401862195;
1024;1000;seq;LIKEE;1;432850733;
1024;1000;seq;LIKEE;1;445533839;
1024;1000;seq;LIKEE;1;408683951;
1024;1000;seq;LIKEE;1;406463995;
1024;2000;seq;LIKEE;1;440714650;
1024;2000;seq;LIKEE;1;356453506;
1024;2000;seq;LIKEE;1;406441859;
1024;2000;seq;LIKEE;1;349098141;
1024;2000;seq;LIKEE;1;354625372;
1024;5000;seq;LIKEE;1;419368777;
1024;5000;seq;LIKEE;1;362975224;
1024;5000;seq;LIKEE;1;386794180;
1024;5000;seq;LIKEE;1;380534930;
1024;5000;seq;LIKEE;1;366337671;
1024;7500;seq;LIKEE;1;382223446;
1024;7500;seq;LIKEE;1;402001557;
1024;7500;seq;LIKEE;1;383551707;
1024;7500;seq;LIKEE;1;393712909;
1024;7500;seq;LIKEE;1;374919287;
1024;10000;seq;LIKEE;1;358214701;
1024;10000;seq;LIKEE;1;404308381;
1024;10000;seq;LIKEE;1;394701319;
1024;10000;seq;LIKEE;1;360096436;
1024;10000;seq;LIKEE;1;361064096;
1024;20000;seq;LIKEE;1;415432159;
1024;20000;seq;LIKEE;1;448788994;
1024;20000;seq;LIKEE;1;416327568;
1024;20000;seq;LIKEE;1;405266724;
1024;20000;seq;LIKEE;1;449228948;
1024;30000;seq;LIKEE;1;463805284;
1024;30000;seq;LIKEE;1;398305349;
1024;30000;seq;LIKEE;1;459637443;
1024;30000;seq;LIKEE;1;405361229;
1024;30000;seq;LIKEE;1;427779977;
1024;50000;seq;LIKEE;1;505815931;
1024;50000;seq;LIKEE;1;486431373;
1024;50000;seq;LIKEE;1;505399168;
1024;50000;seq;LIKEE;1;457432204;
1024;50000;seq;LIKEE;1;505644820;
1024;75000;seq;LIKEE;1;606435566;
1024;75000;seq;LIKEE;1;619676828;
1024;75000;seq;LIKEE;1;583541327;
1024;75000;seq;LIKEE;1;505176260;
1024;75000;seq;LIKEE;1;564194260;
1024;100000;seq;LIKEE;1;683538507;
1024;100000;seq;LIKEE;1;697478148;
1024;100000;seq;LIKEE;1;658706382;
1024;100000;seq;LIKEE;1;672043163;
1024;100000;seq;LIKEE;1;682586808;
1024;200000;seq;LIKEE;1;937033435;
1024;200000;seq;LIKEE;1;1258103890;
1024;200000;seq;LIKEE;1;870029572;
1024;200000;seq;LIKEE;1;857373864;
1024;200000;seq;LIKEE;1;874034250;
1024;250000;seq;LIKEE;1;1238228890;
1024;250000;seq;LIKEE;1;1252729199;
1024;250000;seq;LIKEE;1;1159830089;
1024;250000;seq;LIKEE;1;1305513595;
1024;250000;seq;LIKEE;1;1193852658;
