JAVA;100;seq;LIKE;1;20;907822;182226
JAVA;200;seq;LIKE;1;119;543815;167028
JAVA;500;seq;LIKE;1;176;895003;273251
JAVA;1000;seq;LIKE;1;272;1122296;611518
JAVA;2000;seq;LIKE;1;1271;1616347;756656
JAVA;5000;seq;LIKE;1;2084;3005968;2193689
JAVA;7500;seq;LIKE;1;2802;5237930;3765721
JAVA;10000;seq;LIKE;1;3440;5548683;3426497
JAVA;15000;seq;LIKE;1;8440;6789967;4643140
JAVA;20000;seq;LIKE;1;13439;9774306;6150264
JAVA;25000;seq;LIKE;1;15523;12562726;6920021
JAVA;30000;seq;LIKE;1;16878;13404928;8083702
JAVA;40000;seq;LIKE;1;20317;18340775;11814323
JAVA;50000;seq;LIKE;1;23756;22378113;14192688
JAVA;75000;seq;LIKE;1;32718;29018622;21066705
JAVA;100000;seq;LIKE;1;40952;34122538;27451821
JAVA;150000;seq;LIKE;1;90952;57126458;41288960
