DB;100;seq;LIKE;1;20;106941451;2081410
DB;200;seq;LIKE;1;119;143702538;5565010
DB;500;seq;LIKE;1;176;123638473;4941968
DB;1000;seq;LIKE;1;272;133287386;5967341
DB;2000;seq;LIKE;1;1271;160148802;11460815
DB;5000;seq;LIKE;1;2084;213183708;13630527
DB;7500;seq;LIKE;1;2802;153188569;17672971
DB;10000;seq;LIKE;1;3440;167497215;20477152
DB;15000;seq;LIKE;1;8440;154384219;47354442
DB;20000;seq;LIKE;1;13439;269036444;127325761
DB;25000;seq;LIKE;1;15523;220852581;95332731
DB;30000;seq;LIKE;1;16878;241690190;114148652
DB;40000;seq;LIKE;1;20317;337341394;156190254
DB;50000;seq;LIKE;1;23756;600149746;235475158
DB;75000;seq;LIKE;1;32718;721012932;337462223
DB;100000;seq;LIKE;1;40952;508332127;346735372
DB;150000;seq;LIKE;1;90952;1691871774;784107470
