JAVA;100;seq;LIKE;1;20;468967;67397
JAVA;200;seq;LIKE;1;119;604921;149528
JAVA;500;seq;LIKE;1;176;714743;585924
JAVA;1000;seq;LIKE;1;272;1330440;451951
JAVA;2000;seq;LIKE;1;1271;1695737;791803
JAVA;5000;seq;LIKE;1;2084;3020162;2214941
JAVA;7500;seq;LIKE;1;2802;4298453;3351895
JAVA;10000;seq;LIKE;1;3440;5881614;3912985
JAVA;15000;seq;LIKE;1;8440;7849366;4939460
JAVA;20000;seq;LIKE;1;13439;9671626;6330968
JAVA;25000;seq;LIKE;1;15523;17036011;6738496
JAVA;30000;seq;LIKE;1;16878;13985786;8111192
JAVA;40000;seq;LIKE;1;20317;17502646;11053354
JAVA;50000;seq;LIKE;1;23756;20257957;13355390
JAVA;75000;seq;LIKE;1;32718;29039570;21032830
