DB;100;seq;LIKE;1;20;133439514;3827051
DB;200;seq;LIKE;1;119;135917725;8219019
DB;500;seq;LIKE;1;176;150044574;3922446
DB;1000;seq;LIKE;1;272;141860785;5372565
DB;2000;seq;LIKE;1;1271;143357832;10268812
DB;5000;seq;LIKE;1;2084;172235419;13753381
DB;7500;seq;LIKE;1;2802;155318961;17068498
DB;10000;seq;LIKE;1;3440;193419033;20315430
DB;15000;seq;LIKE;1;8440;219748464;48140669
DB;20000;seq;LIKE;1;13439;568157822;70021437
DB;25000;seq;LIKE;1;15523;267321942;87557025
DB;30000;seq;LIKE;1;16878;178220347;100629535
DB;40000;seq;LIKE;1;20317;370581408;109739770
DB;50000;seq;LIKE;1;23756;568277247;147027398
DB;75000;seq;LIKE;1;32718;743003043;177388509
DB;100000;seq;LIKE;1;40952;426741750;226211210
DB;150000;seq;LIKE;1;90952;866604873;745487862
DB;200000;seq;LIKE;1;140951;1567125920;1652778859
DB;250000;seq;LIKE;1;164707;2271031859;1477219097
