JAVA;100;seq;LIKE;1;20;450605;117575
JAVA;200;seq;LIKE;1;119;789751;109954
JAVA;500;seq;LIKE;1;176;823699;300285
JAVA;1000;seq;LIKE;1;272;1337289;410645
JAVA;2000;seq;LIKE;1;1271;3615333;897541
JAVA;5000;seq;LIKE;1;2084;3136758;2368735
JAVA;7500;seq;LIKE;1;2802;5320852;3584749
JAVA;10000;seq;LIKE;1;3440;5704101;3985941
JAVA;15000;seq;LIKE;1;8440;10852996;6524778
JAVA;20000;seq;LIKE;1;13439;16357337;8421373
JAVA;25000;seq;LIKE;1;15523;11227084;7245230
JAVA;30000;seq;LIKE;1;16878;14879539;9564319
JAVA;40000;seq;LIKE;1;20317;19032876;13668397
JAVA;50000;seq;LIKE;1;23756;25751297;25017280
JAVA;75000;seq;LIKE;1;32718;30853138;21467095
JAVA;100000;seq;LIKE;1;40952;35092660;28340785
JAVA;150000;seq;LIKE;1;90952;48640046;42302173
JAVA;200000;seq;LIKE;1;140951;59696883;55907903
JAVA;250000;seq;LIKE;1;164707;72325135;67963966
JAVA;500000;seq;LIKE;1;263804;142083646;135345971
JAVA;1000000;seq;LIKE;1;468560;283426268;275281466
