1024;100;seq;LIKEE;1000;338832264;
1024;100;seq;LIKEE;1000;338754140;
1024;100;seq;LIKEE;1000;406482983;
1024;100;seq;LIKEE;1000;323187457;
1024;100;seq;LIKEE;1000;418354502;
1024;500;seq;LIKEE;1000;384033299;
1024;500;seq;LIKEE;1000;315970622;
1024;500;seq;LIKEE;1000;405609056;
1024;500;seq;LIKEE;1000;385355268;
1024;500;seq;LIKEE;1000;334852564;
1024;1000;seq;LIKEE;1000;416726026;
1024;1000;seq;LIKEE;1000;385681291;
1024;1000;seq;LIKEE;1000;394276201;
1024;1000;seq;LIKEE;1000;350276797;
1024;1000;seq;LIKEE;1000;365186877;
1024;2000;seq;LIKEE;1000;348977112;
1024;2000;seq;LIKEE;1000;349922936;
1024;2000;seq;LIKEE;1000;331596701;
1024;2000;seq;LIKEE;1000;305218018;
1024;2000;seq;LIKEE;1000;326206150;
1024;5000;seq;LIKEE;1000;360488379;
1024;5000;seq;LIKEE;1000;393840008;
1024;5000;seq;LIKEE;1000;451336088;
1024;5000;seq;LIKEE;1000;324778771;
1024;5000;seq;LIKEE;1000;430997309;
1024;7500;seq;LIKEE;1000;370105300;
1024;7500;seq;LIKEE;1000;404691605;
1024;7500;seq;LIKEE;1000;394718614;
1024;7500;seq;LIKEE;1000;355410191;
1024;7500;seq;LIKEE;1000;448858671;
1024;10000;seq;LIKEE;1000;414887228;
1024;10000;seq;LIKEE;1000;393489781;
1024;10000;seq;LIKEE;1000;396560848;
1024;10000;seq;LIKEE;1000;372017734;
1024;10000;seq;LIKEE;1000;393744700;
1024;20000;seq;LIKEE;1000;393306575;
1024;20000;seq;LIKEE;1000;460882604;
1024;20000;seq;LIKEE;1000;448704204;
1024;20000;seq;LIKEE;1000;440114383;
1024;20000;seq;LIKEE;1000;427130497;
1024;30000;seq;LIKEE;1000;471920381;
1024;30000;seq;LIKEE;1000;413072370;
1024;30000;seq;LIKEE;1000;415456676;
1024;30000;seq;LIKEE;1000;417464937;
1024;30000;seq;LIKEE;1000;473543411;
1024;50000;seq;LIKEE;1000;594093046;
1024;50000;seq;LIKEE;1000;456642482;
1024;50000;seq;LIKEE;1000;438377240;
1024;50000;seq;LIKEE;1000;437563222;
1024;50000;seq;LIKEE;1000;524993460;
1024;75000;seq;LIKEE;1000;526489573;
1024;75000;seq;LIKEE;1000;571844465;
1024;75000;seq;LIKEE;1000;583937375;
1024;75000;seq;LIKEE;1000;543829294;
1024;75000;seq;LIKEE;1000;548860534;
1024;100000;seq;LIKEE;1000;705796795;
1024;100000;seq;LIKEE;1000;694126589;
1024;100000;seq;LIKEE;1000;689630046;
1024;100000;seq;LIKEE;1000;680985693;
1024;100000;seq;LIKEE;1000;742083612;
1024;200000;seq;LIKEE;1000;903161071;
1024;200000;seq;LIKEE;1000;916590324;
1024;200000;seq;LIKEE;1000;970756624;
1024;200000;seq;LIKEE;1000;858222600;
1024;200000;seq;LIKEE;1000;914900030;
1024;250000;seq;LIKEE;1000;1037625891;
1024;250000;seq;LIKEE;1000;1072913793;
1024;250000;seq;LIKEE;1000;1093895063;
1024;250000;seq;LIKEE;1000;1026253622;
1024;250000;seq;LIKEE;1000;1071283666;
