4048;100;seq;LIKEE;1000;402896397;
4048;100;seq;LIKEE;1000;403254435;
4048;100;seq;LIKEE;1000;338763948;
4048;100;seq;LIKEE;1000;340893921;
4048;100;seq;LIKEE;1000;417449704;
4048;500;seq;LIKEE;1000;406670274;
4048;500;seq;LIKEE;1000;321285456;
4048;500;seq;LIKEE;1000;406520249;
4048;500;seq;LIKEE;1000;407503777;
4048;500;seq;LIKEE;1000;386823106;
4048;1000;seq;LIKEE;1000;377000107;
4048;1000;seq;LIKEE;1000;371909414;
4048;1000;seq;LIKEE;1000;407913325;
4048;1000;seq;LIKEE;1000;407136818;
4048;1000;seq;LIKEE;1000;351993491;
4048;2000;seq;LIKEE;1000;320270033;
4048;2000;seq;LIKEE;1000;343691194;
4048;2000;seq;LIKEE;1000;341084060;
4048;2000;seq;LIKEE;1000;336132205;
4048;2000;seq;LIKEE;1000;348378297;
4048;5000;seq;LIKEE;1000;360326405;
4048;5000;seq;LIKEE;1000;473246962;
4048;5000;seq;LIKEE;1000;436550480;
4048;5000;seq;LIKEE;1000;480457499;
4048;5000;seq;LIKEE;1000;382717550;
4048;7500;seq;LIKEE;1000;395967089;
4048;7500;seq;LIKEE;1000;417095852;
4048;7500;seq;LIKEE;1000;515346812;
4048;7500;seq;LIKEE;1000;393657268;
4048;7500;seq;LIKEE;1000;459845860;
4048;10000;seq;LIKEE;1000;405051103;
4048;10000;seq;LIKEE;1000;437628752;
4048;10000;seq;LIKEE;1000;412509871;
4048;10000;seq;LIKEE;1000;449127631;
4048;10000;seq;LIKEE;1000;444985150;
4048;20000;seq;LIKEE;1000;394329648;
4048;20000;seq;LIKEE;1000;413674031;
4048;20000;seq;LIKEE;1000;353285438;
4048;20000;seq;LIKEE;1000;394582286;
4048;20000;seq;LIKEE;1000;352838333;
4048;30000;seq;LIKEE;1000;428950699;
4048;30000;seq;LIKEE;1000;381499468;
4048;30000;seq;LIKEE;1000;468573476;
4048;30000;seq;LIKEE;1000;412543731;
4048;30000;seq;LIKEE;1000;463794888;
4048;50000;seq;LIKEE;1000;527319690;
4048;50000;seq;LIKEE;1000;533142116;
4048;50000;seq;LIKEE;1000;532391293;
4048;50000;seq;LIKEE;1000;495623977;
4048;50000;seq;LIKEE;1000;543629114;
4048;75000;seq;LIKEE;1000;605544946;
4048;75000;seq;LIKEE;1000;551303399;
4048;75000;seq;LIKEE;1000;570468007;
4048;75000;seq;LIKEE;1000;622318220;
4048;75000;seq;LIKEE;1000;641291334;
4048;100000;seq;LIKEE;1000;687778204;
4048;100000;seq;LIKEE;1000;716389013;
4048;100000;seq;LIKEE;1000;730935042;
4048;100000;seq;LIKEE;1000;679254515;
4048;100000;seq;LIKEE;1000;682729683;
4048;200000;seq;LIKEE;1000;860664296;
4048;200000;seq;LIKEE;1000;871511583;
4048;200000;seq;LIKEE;1000;887266671;
4048;200000;seq;LIKEE;1000;951722859;
4048;200000;seq;LIKEE;1000;858951548;
4048;250000;seq;LIKEE;1000;1070515968;
4048;250000;seq;LIKEE;1000;1049929769;
4048;250000;seq;LIKEE;1000;1105005759;
4048;250000;seq;LIKEE;1000;1052984225;
4048;250000;seq;LIKEE;1000;1065787556;
