2048;100;seq;LIKEE;100;535267001;
2048;100;seq;LIKEE;100;373863512;
2048;100;seq;LIKEE;100;404316637;
2048;100;seq;LIKEE;100;450216065;
2048;100;seq;LIKEE;100;419546528;
2048;500;seq;LIKEE;100;437644018;
2048;500;seq;LIKEE;100;371004417;
2048;500;seq;LIKEE;100;362742998;
2048;500;seq;LIKEE;100;408847010;
2048;500;seq;LIKEE;100;404391305;
2048;1000;seq;LIKEE;100;390843049;
2048;1000;seq;LIKEE;100;391997113;
2048;1000;seq;LIKEE;100;373670386;
2048;1000;seq;LIKEE;100;391013494;
2048;1000;seq;LIKEE;100;438084933;
2048;2000;seq;LIKEE;100;376131452;
2048;2000;seq;LIKEE;100;349346881;
2048;2000;seq;LIKEE;100;341094322;
2048;2000;seq;LIKEE;100;324517817;
2048;2000;seq;LIKEE;100;325877994;
2048;5000;seq;LIKEE;100;430957529;
2048;5000;seq;LIKEE;100;357103201;
2048;5000;seq;LIKEE;100;384964875;
2048;5000;seq;LIKEE;100;370548614;
2048;5000;seq;LIKEE;100;372361550;
2048;7500;seq;LIKEE;100;445616236;
2048;7500;seq;LIKEE;100;415857532;
2048;7500;seq;LIKEE;100;368705010;
2048;7500;seq;LIKEE;100;397226123;
2048;7500;seq;LIKEE;100;381889603;
2048;10000;seq;LIKEE;100;374612840;
2048;10000;seq;LIKEE;100;381675272;
2048;10000;seq;LIKEE;100;405501996;
2048;10000;seq;LIKEE;100;401813964;
2048;10000;seq;LIKEE;100;408115601;
2048;20000;seq;LIKEE;100;382713837;
2048;20000;seq;LIKEE;100;390307305;
2048;20000;seq;LIKEE;100;415890763;
2048;20000;seq;LIKEE;100;388627044;
2048;20000;seq;LIKEE;100;426732969;
2048;30000;seq;LIKEE;100;425826781;
2048;30000;seq;LIKEE;100;426088496;
2048;30000;seq;LIKEE;100;409874719;
2048;30000;seq;LIKEE;100;435033473;
2048;30000;seq;LIKEE;100;406055377;
2048;50000;seq;LIKEE;100;483621368;
2048;50000;seq;LIKEE;100;527086392;
2048;50000;seq;LIKEE;100;492981851;
2048;50000;seq;LIKEE;100;527768078;
2048;50000;seq;LIKEE;100;429539677;
2048;75000;seq;LIKEE;100;502789853;
2048;75000;seq;LIKEE;100;526194286;
2048;75000;seq;LIKEE;100;559923440;
2048;75000;seq;LIKEE;100;593564566;
2048;75000;seq;LIKEE;100;571727570;
2048;100000;seq;LIKEE;100;725722674;
2048;100000;seq;LIKEE;100;649665702;
2048;100000;seq;LIKEE;100;703195240;
2048;100000;seq;LIKEE;100;680872491;
2048;100000;seq;LIKEE;100;705641221;
2048;200000;seq;LIKEE;100;904794104;
2048;200000;seq;LIKEE;100;840068851;
2048;200000;seq;LIKEE;100;905667966;
2048;200000;seq;LIKEE;100;918209760;
2048;200000;seq;LIKEE;100;841954726;
2048;250000;seq;LIKEE;100;1056486213;
2048;250000;seq;LIKEE;100;1060514333;
2048;250000;seq;LIKEE;100;1115652146;
2048;250000;seq;LIKEE;100;1103781118;
2048;250000;seq;LIKEE;100;1071238915;
