DB;100;seq;LIKEE;100;1;105066610;853950
DB;200;seq;LIKEE;100;1;108695627;415322
DB;500;seq;LIKEE;100;1;143549968;442094
DB;1000;seq;LIKEE;100;2;106899997;1095129
DB;2000;seq;LIKEE;100;11;114234057;965987
DB;5000;seq;LIKEE;100;11;88246123;2221929
DB;7500;seq;LIKEE;100;11;112434954;2085739
DB;10000;seq;LIKEE;100;12;112403500;2436090
DB;15000;seq;LIKEE;100;111;118607388;3895122
DB;20000;seq;LIKEE;100;111;126903070;5402934
DB;25000;seq;LIKEE;100;111;115969835;5925135
DB;30000;seq;LIKEE;100;111;132772387;8699822
DB;40000;seq;LIKEE;100;111;99311299;8992211
DB;50000;seq;LIKEE;100;111;191913326;12274119
DB;75000;seq;LIKEE;100;111;143321658;14604821
DB;100000;seq;LIKEE;100;112;159847768;19073138
DB;150000;seq;LIKEE;100;1111;213649559;31555679
DB;200000;seq;LIKEE;100;1111;303385272;44177730
DB;250000;seq;LIKEE;100;1111;207351039;53783003
DB;500000;seq;LIKEE;100;1111;212668058;101433055
DB;1000000;seq;LIKEE;100;1112;311022464;197236825
