JAVA;100;seq;LIKEE;100;1;507374;92802
JAVA;200;seq;LIKEE;100;1;485353;350611
JAVA;500;seq;LIKEE;100;1;735179;736230
JAVA;1000;seq;LIKEE;100;2;1131163;544728
JAVA;2000;seq;LIKEE;100;11;2672731;998316
JAVA;5000;seq;LIKEE;100;11;4281850;2043913
JAVA;7500;seq;LIKEE;100;11;4391937;3115499
JAVA;10000;seq;LIKEE;100;12;5267517;3952161
JAVA;15000;seq;LIKEE;100;111;8084759;5071623
JAVA;20000;seq;LIKEE;100;111;9144714;6976309
JAVA;25000;seq;LIKEE;100;111;24144226;7797168
JAVA;30000;seq;LIKEE;100;111;13258106;7948519
JAVA;40000;seq;LIKEE;100;111;17664900;10712916
JAVA;50000;seq;LIKEE;100;111;20657053;13773115
JAVA;75000;seq;LIKEE;100;111;28373687;19771045
JAVA;100000;seq;LIKEE;100;112;34282679;28248874
JAVA;150000;seq;LIKEE;100;1111;45933264;41787820
