6144;JAVA;100;seq;LIKEE;1;12;770095;144039
6144;JAVA;200;seq;LIKEE;1;111;450118;117683
6144;JAVA;500;seq;LIKEE;1;111;710910;185052
6144;JAVA;1000;seq;LIKEE;1;112;1062654;424983
6144;JAVA;2000;seq;LIKEE;1;1111;1821242;899071
6144;JAVA;5000;seq;LIKEE;1;1111;2785866;1536720
6144;JAVA;7500;seq;LIKEE;1;1111;4487634;2666472
6144;JAVA;10000;seq;LIKEE;1;1112;5865998;4029345
6144;JAVA;15000;seq;LIKEE;1;6112;7721024;5117149
6144;JAVA;20000;seq;LIKEE;1;11111;9246282;6702825
6144;JAVA;25000;seq;LIKEE;1;11111;10412051;6833508
6144;JAVA;30000;seq;LIKEE;1;11111;13726915;8292592
6144;JAVA;40000;seq;LIKEE;1;11111;17563670;10501080
6144;JAVA;50000;seq;LIKEE;1;11111;19660371;11786237
6144;JAVA;75000;seq;LIKEE;1;11111;28948207;19285635
6144;JAVA;100000;seq;LIKEE;1;11112;34436921;27253768
6144;JAVA;150000;seq;LIKEE;1;61112;44114772;38687403
6144;JAVA;200000;seq;LIKEE;1;111111;59389063;52452805
6144;JAVA;250000;seq;LIKEE;1;111111;76672220;65501450
6144;JAVA;500000;seq;LIKEE;1;111111;133785330;128600375
6144;JAVA;1000000;seq;LIKEE;1;111112;267927441;259625293
