256;DB;100;seq;LIKEE;100;1;68500197;2014956
256;DB;200;seq;LIKEE;100;1;101899230;2038776
256;DB;500;seq;LIKEE;100;1;104322356;2419321
256;DB;1000;seq;LIKEE;100;2;76667430;539340
256;DB;2000;seq;LIKEE;100;11;121533611;2871900
256;DB;5000;seq;LIKEE;100;11;128963339;4580217
256;DB;7500;seq;LIKEE;100;11;113351665;2234292
256;DB;10000;seq;LIKEE;100;12;159913169;6916072
256;DB;15000;seq;LIKEE;100;111;93890403;3808093
256;DB;20000;seq;LIKEE;100;111;114563242;4694192
256;DB;25000;seq;LIKEE;100;111;118966011;5420723
256;DB;30000;seq;LIKEE;100;111;146633937;7384642
256;DB;40000;seq;LIKEE;100;111;121442030;9790731
256;DB;50000;seq;LIKEE;100;111;112012034;10273428
256;DB;75000;seq;LIKEE;100;111;144843481;14637900
