4048;DB;100;seq;LIKEE;1000;0;78724829;2110583
4048;DB;200;seq;LIKEE;1000;0;72638609;1439510
4048;DB;500;seq;LIKEE;1000;0;96443221;1632427
4048;DB;1000;seq;LIKEE;1000;1;87669221;3426914
4048;DB;2000;seq;LIKEE;1000;1;116389511;3547524
4048;DB;5000;seq;LIKEE;1000;1;106580193;1467406
4048;DB;7500;seq;LIKEE;1000;1;108926968;1502070
4048;DB;10000;seq;LIKEE;1000;2;125127195;5576325
4048;DB;15000;seq;LIKEE;1000;11;116900898;5980786
4048;DB;20000;seq;LIKEE;1000;11;123983543;3767863
4048;DB;25000;seq;LIKEE;1000;11;104210704;4668173
4048;DB;30000;seq;LIKEE;1000;11;108169971;5587659
4048;DB;40000;seq;LIKEE;1000;11;140439178;12829759
4048;DB;50000;seq;LIKEE;1000;11;123787442;9548692
4048;DB;75000;seq;LIKEE;1000;11;130705508;14999854
4048;DB;100000;seq;LIKEE;1000;12;160222322;18065457
4048;DB;150000;seq;LIKEE;1000;111;190899942;26651431
4048;DB;200000;seq;LIKEE;1000;111;173326705;38549762
4048;DB;250000;seq;LIKEE;1000;111;201535807;47775137
4048;DB;500000;seq;LIKEE;1000;111;232726982;93757381
4048;DB;1000000;seq;LIKEE;1000;112;318776604;185193759
