1024;JAVA;100;seq;LIKEE;100;1;488572;102248
1024;JAVA;200;seq;LIKEE;100;1;452926;116985
1024;JAVA;500;seq;LIKEE;100;1;787253;299114
1024;JAVA;1000;seq;LIKEE;100;2;1020409;662031
1024;JAVA;2000;seq;LIKEE;100;11;2274788;1599327
1024;JAVA;5000;seq;LIKEE;100;11;3563683;1646835
1024;JAVA;7500;seq;LIKEE;100;11;4231069;2531159
1024;JAVA;10000;seq;LIKEE;100;12;5527371;3694099
1024;JAVA;15000;seq;LIKEE;100;111;7356200;4810152
1024;JAVA;20000;seq;LIKEE;100;111;10001844;6510896
1024;JAVA;25000;seq;LIKEE;100;111;9937921;6280159
1024;JAVA;30000;seq;LIKEE;100;111;12132495;7441741
1024;JAVA;40000;seq;LIKEE;100;111;17311790;9907454
1024;JAVA;50000;seq;LIKEE;100;111;19584271;12759804
1024;JAVA;75000;seq;LIKEE;100;111;28226635;18881796
1024;JAVA;100000;seq;LIKEE;100;112;34060907;26222884
1024;JAVA;150000;seq;LIKEE;100;1111;53107816;38055078
1024;JAVA;200000;seq;LIKEE;100;1111;60578226;51713772
1024;JAVA;250000;seq;LIKEE;100;1111;68267480;63431900
