2048;JAVA;100;seq;LIKEE;10;2;495498;101314
2048;JAVA;200;seq;LIKEE;10;11;466520;368233
2048;JAVA;500;seq;LIKEE;10;11;731065;277801
2048;JAVA;1000;seq;LIKEE;10;12;1044824;1141316
2048;JAVA;2000;seq;LIKEE;10;111;1748845;1038241
2048;JAVA;5000;seq;LIKEE;10;111;2779085;1219890
2048;JAVA;7500;seq;LIKEE;10;111;7225718;3075413
2048;JAVA;10000;seq;LIKEE;10;112;5023598;3737540
2048;JAVA;15000;seq;LIKEE;10;1111;7351702;4429106
2048;JAVA;20000;seq;LIKEE;10;1111;9729962;5986508
2048;JAVA;25000;seq;LIKEE;10;1111;10355293;6350222
2048;JAVA;30000;seq;LIKEE;10;1111;12916019;7573659
2048;JAVA;40000;seq;LIKEE;10;1111;19611054;10648607
2048;JAVA;50000;seq;LIKEE;10;1111;19179251;11019053
2048;JAVA;75000;seq;LIKEE;10;1111;25737340;19392475
2048;JAVA;100000;seq;LIKEE;10;1112;35780831;26863743
2048;JAVA;150000;seq;LIKEE;10;11111;45211165;38371990
2048;JAVA;200000;seq;LIKEE;10;11111;60432079;50894181
2048;JAVA;250000;seq;LIKEE;10;11111;69086960;63704145
2048;JAVA;500000;seq;LIKEE;10;11111;131819846;125828936
