6144;DB;100;seq;LIKEE;100;1;104330479;3227937
6144;DB;200;seq;LIKEE;100;1;94972532;2260489
6144;DB;500;seq;LIKEE;100;1;97160928;1803256
6144;DB;1000;seq;LIKEE;100;2;88442297;2784706
6144;DB;2000;seq;LIKEE;100;11;127897509;3703114
6144;DB;5000;seq;LIKEE;100;11;123128998;4601281
6144;DB;7500;seq;LIKEE;100;11;123579892;4777511
6144;DB;10000;seq;LIKEE;100;12;157104435;5266712
6144;DB;15000;seq;LIKEE;100;111;89279650;4203370
6144;DB;20000;seq;LIKEE;100;111;82013320;4859995
6144;DB;25000;seq;LIKEE;100;111;117847812;5580529
6144;DB;30000;seq;LIKEE;100;111;131144766;10103885
6144;DB;40000;seq;LIKEE;100;111;142891375;10175902
6144;DB;50000;seq;LIKEE;100;111;156337948;12518721
6144;DB;75000;seq;LIKEE;100;111;178461742;17143296
6144;DB;100000;seq;LIKEE;100;112;155271442;18518338
6144;DB;150000;seq;LIKEE;100;1111;241845908;32046080
6144;DB;200000;seq;LIKEE;100;1111;201206854;43267018
6144;DB;250000;seq;LIKEE;100;1111;222889429;53447285
6144;DB;500000;seq;LIKEE;100;1111;232128894;103351441
6144;DB;1000000;seq;LIKEE;100;1112;336022903;190703094
