3072;DB;100;seq;LIKEE;10;2;100006233;2432094
3072;DB;200;seq;LIKEE;10;11;76501937;3471491
3072;DB;500;seq;LIKEE;10;11;125512711;4315135
3072;DB;1000;seq;LIKEE;10;12;125627701;4632152
3072;DB;2000;seq;LIKEE;10;111;122911751;4576557
3072;DB;5000;seq;LIKEE;10;111;104192283;3372987
3072;DB;7500;seq;LIKEE;10;111;83648630;2526053
3072;DB;10000;seq;LIKEE;10;112;86392558;3391414
3072;DB;15000;seq;LIKEE;10;1111;101719682;11614830
3072;DB;20000;seq;LIKEE;10;1111;91161573;11190308
3072;DB;25000;seq;LIKEE;10;1111;96183205;12201103
3072;DB;30000;seq;LIKEE;10;1111;105392028;13923263
3072;DB;40000;seq;LIKEE;10;1111;100873972;14943986
3072;DB;50000;seq;LIKEE;10;1111;108622814;15968470
3072;DB;75000;seq;LIKEE;10;1111;129880838;18975650
3072;DB;100000;seq;LIKEE;10;1112;115061344;26987145
3072;DB;150000;seq;LIKEE;10;11111;206482758;83903913
3072;DB;200000;seq;LIKEE;10;11111;282432173;97075601
3072;DB;250000;seq;LIKEE;10;11111;216903481;101772010
3072;DB;500000;seq;LIKEE;10;11111;314616857;146973785
