256;JAVA;100;seq;LIKEE;1;12;601442;121683
256;JAVA;200;seq;LIKEE;1;111;469751;564427
256;JAVA;500;seq;LIKEE;1;111;909878;288492
256;JAVA;1000;seq;LIKEE;1;112;1047888;288838
256;JAVA;2000;seq;LIKEE;1;1111;1885182;606143
256;JAVA;5000;seq;LIKEE;1;1111;3718201;1833558
256;JAVA;7500;seq;LIKEE;1;1111;4095836;3119236
256;JAVA;10000;seq;LIKEE;1;1112;5992127;3821996
256;JAVA;15000;seq;LIKEE;1;6112;6689244;4659162
256;JAVA;20000;seq;LIKEE;1;11111;9260676;6620442
256;JAVA;25000;seq;LIKEE;1;11111;14289213;7125586
256;JAVA;30000;seq;LIKEE;1;11111;12503503;7673081
256;JAVA;40000;seq;LIKEE;1;11111;17193010;10130764
256;JAVA;50000;seq;LIKEE;1;11111;20525897;11476712
256;JAVA;75000;seq;LIKEE;1;11111;27114084;16787048
