8096;JAVA;100;seq;LIKEE;1;12;784359;104486
8096;JAVA;200;seq;LIKEE;1;111;427878;118458
8096;JAVA;500;seq;LIKEE;1;111;860031;271685
8096;JAVA;1000;seq;LIKEE;1;112;1004112;239301
8096;JAVA;2000;seq;LIKEE;1;1111;2178620;435922
8096;JAVA;5000;seq;LIKEE;1;1111;3372139;1127060
8096;JAVA;7500;seq;LIKEE;1;1111;4161516;2981791
8096;JAVA;10000;seq;LIKEE;1;1112;4939175;3569589
8096;JAVA;15000;seq;LIKEE;1;6112;7535946;5249406
8096;JAVA;20000;seq;LIKEE;1;11111;9182226;6793942
8096;JAVA;25000;seq;LIKEE;1;11111;10504436;6647909
8096;JAVA;30000;seq;LIKEE;1;11111;13067503;7977066
8096;JAVA;40000;seq;LIKEE;1;11111;18159765;11025125
8096;JAVA;50000;seq;LIKEE;1;11111;19112450;11379205
8096;JAVA;75000;seq;LIKEE;1;11111;25830518;18850620
8096;JAVA;100000;seq;LIKEE;1;11112;35287305;27153177
8096;JAVA;150000;seq;LIKEE;1;61112;48892795;39692065
8096;JAVA;200000;seq;LIKEE;1;111111;58704119;52128467
8096;JAVA;250000;seq;LIKEE;1;111111;71184397;65546723
8096;JAVA;500000;seq;LIKEE;1;111111;138221104;131280871
8096;JAVA;1000000;seq;LIKEE;1;111112;270245507;260321865
