2048;JAVA;100;seq;LIKEE;1000;0;557751;100570
2048;JAVA;200;seq;LIKEE;1000;0;705465;220157
2048;JAVA;500;seq;LIKEE;1000;0;639632;271821
2048;JAVA;1000;seq;LIKEE;1000;1;1126860;523315
2048;JAVA;2000;seq;LIKEE;1000;1;1865985;770621
2048;JAVA;5000;seq;LIKEE;1000;1;2707778;1283842
2048;JAVA;7500;seq;LIKEE;1000;1;6050104;3501859
2048;JAVA;10000;seq;LIKEE;1000;2;5889419;3706798
2048;JAVA;15000;seq;LIKEE;1000;11;6495506;4896734
2048;JAVA;20000;seq;LIKEE;1000;11;9643394;5973182
2048;JAVA;25000;seq;LIKEE;1000;11;10743904;5995492
2048;JAVA;30000;seq;LIKEE;1000;11;13030600;7619917
2048;JAVA;40000;seq;LIKEE;1000;11;17578827;9966917
2048;JAVA;50000;seq;LIKEE;1000;11;19337892;10705094
2048;JAVA;75000;seq;LIKEE;1000;11;28403804;18977551
2048;JAVA;100000;seq;LIKEE;1000;12;33056864;26500689
2048;JAVA;150000;seq;LIKEE;1000;111;44998320;38206350
2048;JAVA;200000;seq;LIKEE;1000;111;56329322;51627187
2048;JAVA;250000;seq;LIKEE;1000;111;71727151;64016950
2048;JAVA;500000;seq;LIKEE;1000;111;130496218;126503204
